election,dim,design,thr,group,estimand,model,pred,truth_lo,truth_hi,truth_mid,truth_width,miss,inside,signed,se,n_pure,n_mixed,coverage
jhr_se15,age,A,0.9,50-59,BN,reconciled,0.25583026132799885,0.1707584221314682,0.20141138180850898,0.1860849019699886,0.030652959677040792,0.05441887951948987,False,0.06974535935801027,0.014926104570494522,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,BN,M2_logit,0.2557490615215793,0.1707584221314682,0.20141138180850898,0.1860849019699886,0.030652959677040792,0.0543376797130703,False,0.0696641595515907,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,BN,M3_probit,0.25574866586128364,0.1707584221314682,0.20141138180850898,0.1860849019699886,0.030652959677040792,0.05433728405277466,False,0.06966376389129506,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,BN,M1_lpm,0.2566372944283138,0.1707584221314682,0.20141138180850898,0.1860849019699886,0.030652959677040792,0.05522591261980481,False,0.0705523924583252,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,BN,bivariate,0.27093651416281844,0.1707584221314682,0.20141138180850898,0.1860849019699886,0.030652959677040792,0.06952513235430946,False,0.08485161219282986,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PH,reconciled,0.18814014684693753,0.2010514950945876,0.22663474627986668,0.21384312068722716,0.02558325118527907,0.012911348247650084,False,-0.025702973840289634,0.015413533754462801,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PH,M2_logit,0.18868245188710597,0.2010514950945876,0.22663474627986668,0.21384312068722716,0.02558325118527907,0.01236904320748164,False,-0.02516066880012119,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PH,M3_probit,0.1886820253191211,0.2010514950945876,0.22663474627986668,0.21384312068722716,0.02558325118527907,0.012369469775466518,False,-0.025161095368106068,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PH,M1_lpm,0.18901876922644054,0.2010514950945876,0.22663474627986668,0.21384312068722716,0.02558325118527907,0.012032725868147076,False,-0.024824351460786626,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PH,bivariate,0.22422551533152568,0.2010514950945876,0.22663474627986668,0.21384312068722716,0.02558325118527907,0.0,True,0.01038239464429852,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PN,reconciled,0.1347512997238978,0.07396454333505453,0.10051792392307812,0.08724123362906633,0.02655338058802359,0.03423337580081967,False,0.047510066094831466,0.008755296426786916,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PN,M2_logit,0.13459113971284914,0.07396454333505453,0.10051792392307812,0.08724123362906633,0.02655338058802359,0.034073215789771016,False,0.04734990608378281,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PN,M3_probit,0.13459017750417746,0.07396454333505453,0.10051792392307812,0.08724123362906633,0.02655338058802359,0.03407225358109933,False,0.04734894387511113,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PN,M1_lpm,0.13345007608817674,0.07396454333505453,0.10051792392307812,0.08724123362906633,0.02655338058802359,0.03293215216509862,False,0.046208842459110416,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,50-59,PN,bivariate,0.12614522652109117,0.07396454333505453,0.10051792392307812,0.08724123362906633,0.02655338058802359,0.025627302598013046,False,0.03890399289202484,,116,3370,0.16625434112459514
jhr_se15,age,A,0.9,60-69,turnout,reconciled,0.6546188800176593,0.602451461540303,0.627013957051543,0.6147327092959229,0.0245624955112399,0.027604922966116385,False,0.03988617072173639,0.009308379094981296,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,turnout,M2_logit,0.6557219291801474,0.602451461540303,0.627013957051543,0.6147327092959229,0.0245624955112399,0.02870797212860443,False,0.04098921988422444,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,turnout,M3_probit,0.6557228006992708,0.602451461540303,0.627013957051543,0.6147327092959229,0.0245624955112399,0.028708843647727855,False,0.04099009140334786,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,turnout,M1_lpm,0.6567929926776238,0.602451461540303,0.627013957051543,0.6147327092959229,0.0245624955112399,0.029779035626080863,False,0.04206028338170087,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,turnout,bivariate,0.684910357653844,0.602451461540303,0.627013957051543,0.6147327092959229,0.0245624955112399,0.05789640060230106,False,0.07017764835792106,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,BN,reconciled,0.2967350442196067,0.1968830049555912,0.22144550046683106,0.20916425271121114,0.024562495511239874,0.07528954375277566,False,0.08757079150839558,0.018221390655351926,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,BN,M2_logit,0.29683712538558027,0.1968830049555912,0.22144550046683106,0.20916425271121114,0.024562495511239874,0.0753916249187492,False,0.08767287267436913,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,BN,M3_probit,0.29683713252729155,0.1968830049555912,0.22144550046683106,0.20916425271121114,0.024562495511239874,0.07539163206046048,False,0.0876728798160804,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,BN,M1_lpm,0.29421173347183094,0.1968830049555912,0.22144550046683106,0.20916425271121114,0.024562495511239874,0.07276623300499988,False,0.0850474807606198,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,BN,bivariate,0.3290100916876469,0.1968830049555912,0.22144550046683106,0.20916425271121114,0.024562495511239874,0.10756459122081583,False,0.11984583897643575,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PH,reconciled,0.20299634928276122,0.2599650475210074,0.2817504967561227,0.27085777213856504,0.021785449235115273,0.056968698238246185,False,-0.06786142285580382,0.017221283198308564,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PH,M2_logit,0.20416853571553686,0.2599650475210074,0.2817504967561227,0.27085777213856504,0.021785449235115273,0.055796511805470544,False,-0.06668923642302818,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PH,M3_probit,0.20416887295303698,0.2599650475210074,0.2817504967561227,0.27085777213856504,0.021785449235115273,0.055796174567970425,False,-0.06668889918552806,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PH,M1_lpm,0.21134468726410668,0.2599650475210074,0.2817504967561227,0.27085777213856504,0.021785449235115273,0.048620360256900724,False,-0.05951308487445836,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PH,bivariate,0.23775591568197055,0.2599650475210074,0.2817504967561227,0.27085777213856504,0.021785449235115273,0.02220913183903686,False,-0.0331018564565945,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PN,reconciled,0.09754182394841242,0.056474587632568046,0.07622513226879893,0.06634985995068349,0.019750544636230882,0.02131669167961349,False,0.03119196399772893,0.007376700594417179,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PN,M2_logit,0.09713841242111708,0.056474587632568046,0.07622513226879893,0.06634985995068349,0.019750544636230882,0.02091328015231815,False,0.03078855247043359,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PN,M3_probit,0.09713998305180183,0.056474587632568046,0.07622513226879893,0.06634985995068349,0.019750544636230882,0.020914850783002897,False,0.03079012310111834,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PN,M1_lpm,0.09558045207980663,0.056474587632568046,0.07622513226879893,0.06634985995068349,0.019750544636230882,0.0193553198110077,False,0.029230592129123142,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,60-69,PN,bivariate,0.056062071767617946,0.056474587632568046,0.07622513226879893,0.06634985995068349,0.019750544636230882,0.00041251586495009984,False,-0.010287788183065541,,97,3370,0.1453273352886124
jhr_se15,age,A,0.9,70+,turnout,reconciled,0.4831202904316005,0.33604028672534253,0.3928863079575356,0.36446329734143906,0.05684602123219307,0.09023398247406489,False,0.11865699309016142,0.011987476514245716,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,turnout,M2_logit,0.48158423198156364,0.33604028672534253,0.3928863079575356,0.36446329734143906,0.05684602123219307,0.08869792402402804,False,0.11712093464012457,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,turnout,M3_probit,0.481583626730243,0.33604028672534253,0.3928863079575356,0.36446329734143906,0.05684602123219307,0.08869731877270742,False,0.11712032938880396,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,turnout,M1_lpm,0.48059740942160606,0.33604028672534253,0.3928863079575356,0.36446329734143906,0.05684602123219307,0.08771110146407046,False,0.116134112080167,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,turnout,bivariate,0.5510949383410559,0.33604028672534253,0.3928863079575356,0.36446329734143906,0.05684602123219307,0.15820863038352034,False,0.18663164099961688,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,BN,reconciled,0.2672047270971069,0.04446057526540241,0.094773614009618,0.0696170946375102,0.050313038744215596,0.1724311130874889,False,0.1975876324595967,0.016956894462625143,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,BN,M2_logit,0.2663216047285484,0.04446057526540241,0.094773614009618,0.0696170946375102,0.050313038744215596,0.17154799071893037,False,0.19670451009103818,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,BN,M3_probit,0.26632065736542304,0.04446057526540241,0.094773614009618,0.0696170946375102,0.050313038744215596,0.17154704335580503,False,0.19670356272791284,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,BN,M1_lpm,0.26690325606319854,0.04446057526540241,0.094773614009618,0.0696170946375102,0.050313038744215596,0.17212964205358053,False,0.19728616142568833,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,BN,bivariate,0.3050309863738534,0.04446057526540241,0.094773614009618,0.0696170946375102,0.050313038744215596,0.2102573723642354,False,0.2354138917363432,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PH,reconciled,0.12423308627277461,0.18451138735142,0.23899827601851012,0.21175483168496506,0.054486888667090116,0.06027830107864539,False,-0.08752174541219045,0.01155176445393533,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PH,M2_logit,0.12379666925474443,0.18451138735142,0.23899827601851012,0.21175483168496506,0.054486888667090116,0.06071471809667557,False,-0.08795816243022063,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PH,M3_probit,0.12379439190021085,0.18451138735142,0.23899827601851012,0.21175483168496506,0.054486888667090116,0.06071699545120915,False,-0.08796043978475421,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PH,M1_lpm,0.11616035056498285,0.18451138735142,0.23899827601851012,0.21175483168496506,0.054486888667090116,0.06835103678643716,False,-0.09559448111998221,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PH,bivariate,0.16282509401293307,0.18451138735142,0.23899827601851012,0.21175483168496506,0.054486888667090116,0.02168629333848693,False,-0.04892973767203199,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PN,reconciled,0.053944018136518584,0.0032211233100444604,0.021322928953815445,0.012272026131929953,0.018101805643770983,0.032621089182703136,False,0.04167199200458863,0.0035243905767161285,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PN,M2_logit,0.05346946383766812,0.0032211233100444604,0.021322928953815445,0.012272026131929953,0.018101805643770983,0.032146534883852676,False,0.041197437705738166,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PN,M3_probit,0.05346375388576027,0.0032211233100444604,0.021322928953815445,0.012272026131929953,0.018101805643770983,0.032140824931944825,False,0.04119172775383032,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PN,M1_lpm,0.05878789992323532,0.0032211233100444604,0.021322928953815445,0.012272026131929953,0.018101805643770983,0.03746497096941988,False,0.04651587379130537,,56,3370,0.10626798894990333
jhr_se15,age,A,0.9,70+,PN,bivariate,0.03567217411685847,0.0032211233100444604,0.021322928953815445,0.012272026131929953,0.018101805643770983,0.014349245163043024,False,0.023400147984928517,,56,3370,0.10626798894990333
jhr_se15,age,A,0.85,18-29,turnout,reconciled,0.547073232075661,0.4988854181952859,0.5103480243833696,0.5046167212893278,0.011462606188083646,0.036725207692291484,False,0.04245651078633328,0.011579170884219267,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,turnout,M2_logit,0.5515909039377926,0.4988854181952859,0.5103480243833696,0.5046167212893278,0.011462606188083646,0.04124287955442307,False,0.04697418264846487,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,turnout,M3_probit,0.5515911355886897,0.4988854181952859,0.5103480243833696,0.5046167212893278,0.011462606188083646,0.04124311120532009,False,0.04697441429936189,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,turnout,M1_lpm,0.5516051659523679,0.4988854181952859,0.5103480243833696,0.5046167212893278,0.011462606188083646,0.04125714156899829,False,0.046988444663040085,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,turnout,bivariate,0.4807616365655318,0.4988854181952859,0.5103480243833696,0.5046167212893278,0.011462606188083646,0.018123781629754143,False,-0.023855084723795994,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,BN,reconciled,0.25970925974457315,0.19051545623315608,0.2014632816922077,0.19598936896268188,0.010947825459051624,0.05824597805236545,False,0.06371989078189128,0.013632767526516647,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,BN,M2_logit,0.263283726921949,0.19051545623315608,0.2014632816922077,0.19598936896268188,0.010947825459051624,0.06182044522974131,False,0.06729435795926714,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,BN,M3_probit,0.26328351896598656,0.19051545623315608,0.2014632816922077,0.19598936896268188,0.010947825459051624,0.06182023727377886,False,0.06729415000330469,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,BN,M1_lpm,0.2639453287478078,0.19051545623315608,0.2014632816922077,0.19598936896268188,0.010947825459051624,0.06248204705560009,False,0.06795595978512592,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,BN,bivariate,0.2267673351103187,0.19051545623315608,0.2014632816922077,0.19598936896268188,0.010947825459051624,0.02530405341811101,False,0.030777966147636837,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PH,reconciled,0.09001872444046803,0.11665723290217536,0.12412737678455378,0.12039230484336458,0.007470143882378419,0.02663850846170733,False,-0.030373580402896547,0.009705947080908212,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PH,M2_logit,0.08741902561192245,0.11665723290217536,0.12412737678455378,0.12039230484336458,0.007470143882378419,0.029238207290252907,False,-0.032973279231442124,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PH,M3_probit,0.08741716512103709,0.11665723290217536,0.12412737678455378,0.12039230484336458,0.007470143882378419,0.029240067781138274,False,-0.03297513972232749,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PH,M1_lpm,0.08766473854211418,0.11665723290217536,0.12412737678455378,0.12039230484336458,0.007470143882378419,0.028992494360061183,False,-0.0327275663012504,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PH,bivariate,0.05475084071918221,0.11665723290217536,0.12412737678455378,0.12039230484336458,0.007470143882378419,0.06190639218299315,False,-0.06564146412418237,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PN,reconciled,0.1669919595165727,0.1261119613145776,0.13626781642127234,0.131189888867925,0.010155855106694728,0.03072414309530036,False,0.03580207064864771,0.010786150451039747,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PN,M2_logit,0.16909335873436296,0.1261119613145776,0.13626781642127234,0.131189888867925,0.010155855106694728,0.03282554231309062,False,0.03790346986643797,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PN,M3_probit,0.1690930625892504,0.1261119613145776,0.13626781642127234,0.131189888867925,0.010155855106694728,0.03282524616797805,False,0.0379031737213254,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PN,M1_lpm,0.16926867664328835,0.1261119613145776,0.13626781642127234,0.131189888867925,0.010155855106694728,0.03300086022201601,False,0.03807878777536336,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,18-29,PN,bivariate,0.17455098220481763,0.1261119613145776,0.13626781642127234,0.131189888867925,0.010155855106694728,0.03828316578354529,False,0.04336109333689264,,630,3153,0.6332439464740867
jhr_se15,age,A,0.85,30-39,turnout,reconciled,0.4562423984721561,0.4333181635097741,0.4721110640323483,0.4527146137710612,0.038792900522574225,0.0,True,0.0035277847010948826,0.009421687821793596,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,turnout,M2_logit,0.45163997339353357,0.4333181635097741,0.4721110640323483,0.4527146137710612,0.038792900522574225,0.0,True,-0.0010746403775276359,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,turnout,M3_probit,0.4516393803536687,0.4333181635097741,0.4721110640323483,0.4527146137710612,0.038792900522574225,0.0,True,-0.0010752334173925182,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,turnout,M1_lpm,0.45160551423658757,0.4333181635097741,0.4721110640323483,0.4527146137710612,0.038792900522574225,0.0,True,-0.0011090995344736343,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,turnout,bivariate,0.41461918438327394,0.4333181635097741,0.4721110640323483,0.4527146137710612,0.038792900522574225,0.018698979126500148,False,-0.03809542938778726,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,BN,reconciled,0.18796090127510148,0.15273919934717448,0.18991049804100038,0.17132484869408743,0.037171298693825905,0.0,True,0.016636052581014055,0.01070027448294212,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,BN,M2_logit,0.18573865493625077,0.15273919934717448,0.18991049804100038,0.17132484869408743,0.037171298693825905,0.0,True,0.014413806242163346,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,BN,M3_probit,0.18573795918721187,0.15273919934717448,0.18991049804100038,0.17132484869408743,0.037171298693825905,0.0,True,0.014413110493124437,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,BN,M1_lpm,0.18584300692370617,0.15273919934717448,0.18991049804100038,0.17132484869408743,0.037171298693825905,0.0,True,0.014518158229618744,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,BN,bivariate,0.1679597514343923,0.15273919934717448,0.18991049804100038,0.17132484869408743,0.037171298693825905,0.0,True,-0.003365097259695138,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PH,reconciled,0.10129491939832967,0.08455345793512546,0.11143020050321967,0.09799182921917257,0.026876742568094206,0.0,True,0.0033030901791571005,0.010965626226869913,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PH,M2_logit,0.10259753716733169,0.08455345793512546,0.11143020050321967,0.09799182921917257,0.026876742568094206,0.0,True,0.004605707948159121,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PH,M3_probit,0.10259760343055818,0.08455345793512546,0.11143020050321967,0.09799182921917257,0.026876742568094206,0.0,True,0.00460577421138561,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PH,M1_lpm,0.10095573990806986,0.08455345793512546,0.11143020050321967,0.09799182921917257,0.026876742568094206,0.0,True,0.0029639106888972866,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PH,bivariate,0.056436229925718215,0.08455345793512546,0.11143020050321967,0.09799182921917257,0.026876742568094206,0.028117228009407247,False,-0.04155559929345436,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PN,reconciled,0.13037858170642014,0.1008531718008673,0.1343627889459065,0.1176079803733869,0.03350961714503921,0.0,True,0.012770601333033232,0.008661204253840978,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PN,M2_logit,0.12918106886407196,0.1008531718008673,0.1343627889459065,0.1176079803733869,0.03350961714503921,0.0,True,0.011573088490685057,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PN,M3_probit,0.12918023247318705,0.1008531718008673,0.1343627889459065,0.1176079803733869,0.03350961714503921,0.0,True,0.011572252099800145,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PN,M1_lpm,0.12880969610057458,0.1008531718008673,0.1343627889459065,0.1176079803733869,0.03350961714503921,0.0,True,0.011201715727187672,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,30-39,PN,bivariate,0.1641839835506046,0.1008531718008673,0.1343627889459065,0.1176079803733869,0.03350961714503921,0.029821194604698092,False,0.04657600317721769,,298,3153,0.34303017252980916
jhr_se15,age,A,0.85,40-49,turnout,reconciled,0.5355628875812831,0.4778714303685998,0.5136327420639912,0.4957520862162955,0.03576131169539143,0.021930145517291888,False,0.0398108013649876,0.010155248431662309,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,turnout,M2_logit,0.5364898983648442,0.4778714303685998,0.5136327420639912,0.4957520862162955,0.03576131169539143,0.022857156300852943,False,0.04073781214854866,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,turnout,M3_probit,0.5364901943976477,0.4778714303685998,0.5136327420639912,0.4957520862162955,0.03576131169539143,0.022857452333656436,False,0.04073810818135215,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,turnout,M1_lpm,0.5364394671829434,0.4778714303685998,0.5136327420639912,0.4957520862162955,0.03576131169539143,0.02280672511895221,False,0.040687380966647924,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,turnout,bivariate,0.5255405199985284,0.4778714303685998,0.5136327420639912,0.4957520862162955,0.03576131169539143,0.011907777934537123,False,0.029788433782232837,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,BN,reconciled,0.2166281581033497,0.14805216589088774,0.18029940873065795,0.16417578731077284,0.03224724283977021,0.03632874937269176,False,0.05245237079257686,0.011587596557879377,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,BN,M2_logit,0.21636840233462173,0.14805216589088774,0.18029940873065795,0.16417578731077284,0.03224724283977021,0.03606899360396379,False,0.05219261502384889,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,BN,M3_probit,0.21636812054840526,0.14805216589088774,0.18029940873065795,0.16417578731077284,0.03224724283977021,0.03606871181774732,False,0.05219233323763242,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,BN,M1_lpm,0.2165970152000566,0.14805216589088774,0.18029940873065795,0.16417578731077284,0.03224724283977021,0.03629760646939864,False,0.052421227889283745,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,BN,bivariate,0.19176231141866806,0.14805216589088774,0.18029940873065795,0.16417578731077284,0.03224724283977021,0.011462902688010118,False,0.02758652410789522,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PH,reconciled,0.13316585876855877,0.1363106470415566,0.1627122908541955,0.14951146894787604,0.026401643812638903,0.0031447882729978283,False,-0.016345610179317266,0.011480817167382487,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PH,M2_logit,0.13278325579040007,0.1363106470415566,0.1627122908541955,0.14951146894787604,0.026401643812638903,0.003527391251156531,False,-0.01672821315747597,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PH,M3_probit,0.13278247508835705,0.1363106470415566,0.1627122908541955,0.14951146894787604,0.026401643812638903,0.0035281719531995437,False,-0.01672899385951898,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PH,M1_lpm,0.13307366186093628,0.1363106470415566,0.1627122908541955,0.14951146894787604,0.026401643812638903,0.003236985180620322,False,-0.01643780708693976,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PH,bivariate,0.13732022045004694,0.1363106470415566,0.1627122908541955,0.14951146894787604,0.026401643812638903,0.0,True,-0.0121912484978291,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PN,reconciled,0.14581044446991065,0.09261542332368851,0.12043443619742525,0.10652492976055689,0.02781901287373674,0.0253760082724854,False,0.039285514709353764,0.008362323823455909,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PN,M2_logit,0.14594553604534513,0.09261542332368851,0.12043443619742525,0.10652492976055689,0.02781901287373674,0.025511099847919882,False,0.039420606284788245,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PN,M3_probit,0.14594544961911332,0.09261542332368851,0.12043443619742525,0.10652492976055689,0.02781901287373674,0.025511013421688072,False,0.039420519858556435,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PN,M1_lpm,0.14595722004991196,0.09261542332368851,0.12043443619742525,0.10652492976055689,0.02781901287373674,0.025522783852486713,False,0.039432290289355076,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,40-49,PN,bivariate,0.15554487770479972,0.09261542332368851,0.12043443619742525,0.10652492976055689,0.02781901287373674,0.03511044150737447,False,0.04901994794424283,,193,3153,0.25901676380564675
jhr_se15,age,A,0.85,50-59,turnout,reconciled,0.6337079855766152,0.5652173913043478,0.6170826428508178,0.5911500170775827,0.05186525154647004,0.01662534272579741,False,0.042557968499032484,0.011458461005915051,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,turnout,M2_logit,0.6341317368578995,0.5652173913043478,0.6170826428508178,0.5911500170775827,0.05186525154647004,0.017049094007081655,False,0.04298171978031673,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,turnout,M3_probit,0.6341316015111451,0.5652173913043478,0.6170826428508178,0.5911500170775827,0.05186525154647004,0.017048958660327296,False,0.04298158443356237,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,turnout,M1_lpm,0.6343538512458213,0.5652173913043478,0.6170826428508178,0.5911500170775827,0.05186525154647004,0.017271208395003512,False,0.043203834168238586,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,turnout,bivariate,0.6849573008948464,0.5652173913043478,0.6170826428508178,0.5911500170775827,0.05186525154647004,0.06787465804402859,False,0.09380728381726366,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,BN,reconciled,0.26113914233819213,0.1535464447002568,0.20422259047956381,0.1788845175899103,0.050676145779307014,0.05691655185862832,False,0.08225462474828182,0.014431519889126474,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,BN,M2_logit,0.261793792130373,0.1535464447002568,0.20422259047956381,0.1788845175899103,0.050676145779307014,0.0575712016508092,False,0.08290927454046271,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,BN,M3_probit,0.26179337463934094,0.1535464447002568,0.20422259047956381,0.1788845175899103,0.050676145779307014,0.05757078415977712,False,0.08290885704943063,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,BN,M1_lpm,0.2626135309895592,0.1535464447002568,0.20422259047956381,0.1788845175899103,0.050676145779307014,0.05839094050999538,False,0.08372901339964889,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,BN,bivariate,0.27670383280968935,0.1535464447002568,0.20422259047956381,0.1788845175899103,0.050676145779307014,0.07248124233012554,False,0.09781931521977905,,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,PH,reconciled,0.18559841176942593,0.19076292520018723,0.23164792349242894,0.21120542434630807,0.04088499829224171,0.005164513430761297,False,-0.025607012576882138,0.016800285435613904,148,3153,0.2056450878630611
jhr_se15,age,A,0.85,50-59,PH,M2_logit,0.18642325128725817,0.19076292520018723,0.23164792349242894,0.21120542434630807,0.04088499829224171,0.004339673912929054,False,-0.024782173059049895,,148,3153,0.2056450878630611
