cluster,dim,group,estimand,registered,lo,hi
N.27 Layang-Layang,age,18-29,BN,5540,0.15938628158844764,0.48628158844765346
N.27 Layang-Layang,age,30-39,BN,5254,0.05196041111534069,0.553483060525314
N.27 Layang-Layang,age,40-49,BN,4199,0.010240533460347702,0.6403905691831389
N.27 Layang-Layang,age,50-59,BN,3839,0.0,0.6303724928366762
N.27 Layang-Layang,age,60-69,BN,3104,0.006121134020618557,0.6730025773195877
N.27 Layang-Layang,age,70+,BN,2552,0.02115987460815047,0.557601880877743
N.27 Layang-Layang,age,18-29,PH,5540,0.0855595667870036,0.2879061371841155
N.27 Layang-Layang,age,30-39,PH,5254,0.01903311762466692,0.33917015607156453
N.27 Layang-Layang,age,40-49,PH,4199,0.002619671350321505,0.48225768040009526
N.27 Layang-Layang,age,50-59,PH,3839,0.0,0.4584527220630373
N.27 Layang-Layang,age,60-69,PH,3104,0.015786082474226804,0.46617268041237114
N.27 Layang-Layang,age,70+,PH,2552,0.0438871473354232,0.4615987460815047
N.27 Layang-Layang,age,18-29,PN,5540,0.03592057761732852,0.12292418772563177
N.27 Layang-Layang,age,30-39,PN,5254,0.0024743052912067,0.1292348686714884
N.27 Layang-Layang,age,40-49,PN,4199,0.0,0.16027625625148845
N.27 Layang-Layang,age,50-59,PN,3839,0.0,0.14066163063297735
N.27 Layang-Layang,age,60-69,PN,3104,0.0,0.1014819587628866
N.27 Layang-Layang,age,70+,PN,2552,0.0,0.07836990595611286
N.28 Mengkibol,ethnicity,Malay,turnout,18550,0.04668463611859838,0.9405390835579515
N.28 Mengkibol,ethnicity,Chinese,turnout,38389,0.2634869363619787,0.7516476073875329
N.28 Mengkibol,ethnicity,Indian,turnout,8721,0.01846118564384818,0.9884187593165922
N.28 Mengkibol,ethnicity,Other,turnout,639,0.0,1.0
N.28 Mengkibol,ethnicity,Malay,BN,18550,0.008194070080862533,0.4865229110512129
N.28 Mengkibol,ethnicity,Chinese,BN,38389,0.0033603375967073902,0.22819036703222279
N.28 Mengkibol,ethnicity,Indian,BN,8721,0.0,0.718610251117991
N.28 Mengkibol,ethnicity,Other,BN,639,0.0,1.0
N.28 Mengkibol,ethnicity,Malay,PH,18550,0.0,0.6518598382749327
N.28 Mengkibol,ethnicity,Chinese,PH,38389,0.147203626038709,0.5025137409153664
N.28 Mengkibol,ethnicity,Indian,PH,8721,0.0,0.8157321408095402
N.28 Mengkibol,ethnicity,Other,PH,639,0.0,0.9655712050078247
N.28 Mengkibol,ethnicity,Malay,PN,18550,0.0009703504043126684,0.21288409703504044
N.28 Mengkibol,ethnicity,Chinese,PN,38389,0.0003386386725364037,0.09997655578420901
N.28 Mengkibol,ethnicity,Indian,PN,8721,0.0,0.3748423345946566
N.28 Mengkibol,ethnicity,Other,PN,639,0.0,0.9968701095461658
N.28 Mengkibol,age,18-29,turnout,15769,0.3664151182700235,0.5751157334009765
N.28 Mengkibol,age,30-39,turnout,13398,0.22570532915360503,0.5791162860128377
N.28 Mengkibol,age,40-49,turnout,11248,0.29925320056899,0.6722083926031295
N.28 Mengkibol,age,50-59,turnout,9909,0.3443334342516904,0.8309617519426784
N.28 Mengkibol,age,60-69,turnout,9013,0.35859314323754576,0.8487739931210474
N.28 Mengkibol,age,70+,turnout,6962,0.3020683711577133,0.7216317150244183
N.28 Mengkibol,age,18-29,BN,15769,0.1130699473650834,0.20774938169826876
N.28 Mengkibol,age,30-39,BN,13398,0.04694730556799522,0.22271980892670548
N.28 Mengkibol,age,40-49,BN,11248,0.03929587482219061,0.2363086770981508
N.28 Mengkibol,age,50-59,BN,9909,0.05146836209506509,0.3085074174992431
N.28 Mengkibol,age,60-69,BN,9013,0.04693220903139909,0.29912348829468544
N.28 Mengkibol,age,70+,BN,6962,0.007181844297615628,0.2322608445848894
N.28 Mengkibol,age,18-29,PH,15769,0.1648170461031137,0.3172046420191515
N.28 Mengkibol,age,30-39,PH,13398,0.0922525750111957,0.34893267651888343
N.28 Mengkibol,age,40-49,PH,11248,0.15389402560455193,0.460348506401138
N.28 Mengkibol,age,50-59,PH,9909,0.16308406499142195,0.6161065697850439
N.28 Mengkibol,age,60-69,PH,9013,0.19139021413513813,0.6435149228891601
N.28 Mengkibol,age,70+,PH,6962,0.12525136455041655,0.4840563056592933
N.28 Mengkibol,age,18-29,PN,15769,0.05517153909569408,0.10748937789333503
N.28 Mengkibol,age,30-39,PN,13398,0.025003731900283623,0.11904761904761904
N.28 Mengkibol,age,40-49,PN,11248,0.017780938833570414,0.12757823613086772
N.28 Mengkibol,age,50-59,PN,9909,0.01826622262589565,0.1369462105156928
N.28 Mengkibol,age,60-69,PN,9013,0.012759347609009208,0.10229668256962166
N.28 Mengkibol,age,70+,PN,6962,0.0,0.06693478885377765
N.29 Mahkota,ethnicity,Malay,turnout,31172,0.28256127293725136,0.8133902219940973
N.29 Mahkota,ethnicity,Chinese,turnout,22423,0.13700218525621013,0.8609463497301878
N.29 Mahkota,ethnicity,Indian,turnout,4964,0.0,1.0
N.29 Mahkota,ethnicity,Other,turnout,1350,0.0,1.0
N.29 Mahkota,ethnicity,Malay,BN,31172,0.11677146156807391,0.4161747722314898
N.29 Mahkota,ethnicity,Chinese,BN,22423,0.0003121794585916247,0.3607902600008919
N.29 Mahkota,ethnicity,Indian,BN,4964,0.0,0.9542707493956487
N.29 Mahkota,ethnicity,Other,BN,1350,0.0,0.9474074074074074
N.29 Mahkota,ethnicity,Malay,PH,31172,0.0008020017964840241,0.3064609264724753
N.29 Mahkota,ethnicity,Chinese,PH,22423,0.038041296882665124,0.48084556036212817
N.29 Mahkota,ethnicity,Indian,PH,4964,0.0,0.9476228847703465
N.29 Mahkota,ethnicity,Other,PH,1350,0.0,0.817037037037037
N.29 Mahkota,ethnicity,Malay,PN,31172,0.03233671243423585,0.1988643654561786
N.29 Mahkota,ethnicity,Chinese,PN,22423,0.0,0.20269366275699058
N.29 Mahkota,ethnicity,Indian,PN,4964,0.0,0.6921837228041902
N.29 Mahkota,ethnicity,Other,PN,1350,0.0,0.9237037037037037
N.29 Mahkota,age,18-29,turnout,15461,0.3877498221331091,0.6182653127223336
N.29 Mahkota,age,30-39,turnout,13288,0.19701986754966888,0.6965683323299218
N.29 Mahkota,age,40-49,turnout,10479,0.20154594904093903,0.8112415306804084
N.29 Mahkota,age,50-59,turnout,8895,0.33108487914558743,0.8812816188870152
N.29 Mahkota,age,60-69,turnout,6835,0.33108997805413315,0.9084125822970007
N.29 Mahkota,age,70+,turnout,4951,0.20157543930519087,0.7842860028277115
N.29 Mahkota,age,18-29,BN,15461,0.142681585925878,0.30457279606752474
N.29 Mahkota,age,30-39,BN,13288,0.035370258880192657,0.35437989163154726
N.29 Mahkota,age,40-49,BN,10479,0.028246970130737667,0.4206508254604447
N.29 Mahkota,age,50-59,BN,8895,0.03485103991006183,0.49139966273187186
N.29 Mahkota,age,60-69,BN,6835,0.04272128749085589,0.5201170446232626
N.29 Mahkota,age,70+,BN,4951,0.018986063421531005,0.4607150070692789
N.29 Mahkota,age,18-29,PH,15461,0.11978526615354763,0.22249531078196752
N.29 Mahkota,age,30-39,PH,13288,0.0358217940999398,0.2534617700180614
N.29 Mahkota,age,40-49,PH,10479,0.055062505964309574,0.3550911346502529
N.29 Mahkota,age,50-59,PH,8895,0.08454187745924677,0.40044969083754917
N.29 Mahkota,age,60-69,PH,6835,0.0986100950987564,0.4242867593269934
N.29 Mahkota,age,70+,PH,4951,0.06523934558675015,0.3562916582508584
N.29 Mahkota,age,18-29,PN,15461,0.0715348295711791,0.17592652480434642
N.29 Mahkota,age,30-39,PN,13288,0.023103552077062012,0.2209512341962673
N.29 Mahkota,age,40-49,PN,10479,0.016127493081400896,0.24305754365874607
N.29 Mahkota,age,50-59,PN,8895,0.01045531197301855,0.25126475548060706
N.29 Mahkota,age,60-69,PN,6835,0.004096561814191661,0.17220190197512802
N.29 Mahkota,age,70+,PN,4951,0.0014138557867097556,0.1304786911735003
N.30 Paloh,ethnicity,Malay,turnout,11784,0.3826374745417515,0.8531907671418874
N.30 Paloh,ethnicity,Chinese,turnout,9254,0.25102658309920034,0.76691160579209
N.30 Paloh,ethnicity,Indian,turnout,4022,0.01616111387369468,1.0
N.30 Paloh,ethnicity,Other,turnout,737,0.19131614654002713,0.9484396200814111
N.30 Paloh,ethnicity,Malay,BN,11784,0.19229463679565512,0.6121860149355057
N.30 Paloh,ethnicity,Chinese,BN,9254,0.01156256753836179,0.4035011886751675
N.30 Paloh,ethnicity,Indian,BN,4022,0.0,0.8567876678269518
N.30 Paloh,ethnicity,Other,BN,737,0.1044776119402985,0.8616010854816825
N.30 Paloh,ethnicity,Malay,PH,11784,0.01603869653767821,0.2504243041412084
N.30 Paloh,ethnicity,Chinese,PH,9254,0.10276637129889778,0.4523449319213313
N.30 Paloh,ethnicity,Indian,PH,4022,0.0,0.7168075584286425
N.30 Paloh,ethnicity,Other,PH,737,0.0,0.576662143826323
N.30 Paloh,ethnicity,Malay,PN,11784,0.031143923964697895,0.12567888662593346
N.30 Paloh,ethnicity,Chinese,PN,9254,0.0,0.08990706721417766
N.30 Paloh,ethnicity,Indian,PN,4022,0.0,0.25385380407757335
N.30 Paloh,ethnicity,Other,PN,737,0.0,0.5698778833107191
N.30 Paloh,age,18-29,turnout,5246,0.3097598170034312,0.7592451391536409
N.30 Paloh,age,30-39,turnout,5610,0.17397504456327986,0.8269162210338681
N.30 Paloh,age,40-49,turnout,4725,0.2055026455026455,0.844021164021164
N.30 Paloh,age,50-59,turnout,3941,0.23775691448870845,0.9020553159096676
N.30 Paloh,age,60-69,turnout,3536,0.2420814479638009,0.9324095022624435
N.30 Paloh,age,70+,turnout,2739,0.2628696604600219,0.9145673603504929
N.30 Paloh,age,18-29,BN,5246,0.12561951963400686,0.4933282500953107
N.30 Paloh,age,30-39,BN,5610,0.06880570409982174,0.5520499108734402
N.30 Paloh,age,40-49,BN,4725,0.058412698412698416,0.5953439153439154
N.30 Paloh,age,50-59,BN,3941,0.03450900786602385,0.6650596295356509
N.30 Paloh,age,60-69,BN,3536,0.01498868778280543,0.6716628959276018
N.30 Paloh,age,70+,BN,2739,0.05403431909456006,0.6436655713764148
N.30 Paloh,age,18-29,PH,5246,0.050514677849790315,0.2575295463210065
N.30 Paloh,age,30-39,PH,5610,0.03600713012477719,0.34581105169340465
N.30 Paloh,age,40-49,PH,4725,0.04465608465608466,0.4148148148148148
N.30 Paloh,age,50-59,PH,3941,0.06267444810961685,0.4684090332402943
N.30 Paloh,age,60-69,PH,3536,0.07381221719457014,0.46464932126696834
N.30 Paloh,age,70+,PH,2739,0.05805038335158817,0.438846294267981
N.30 Paloh,age,18-29,PN,5246,0.014105985512771636,0.1309569195577583
N.30 Paloh,age,30-39,PN,5610,0.01942959001782531,0.17326203208556148
N.30 Paloh,age,40-49,PN,4725,0.01291005291005291,0.171005291005291
N.30 Paloh,age,50-59,PN,3941,0.0,0.1573204770362852
N.30 Paloh,age,60-69,PN,3536,0.0019796380090497737,0.126131221719457
N.30 Paloh,age,70+,PN,2739,0.0,0.10076670317634173
N.31 Kahang,ethnicity,Malay,turnout,21378,0.5798952193844139,0.7017026850032744
N.31 Kahang,ethnicity,Chinese,turnout,6173,0.2585452778227766,0.4709217560343431
N.31 Kahang,ethnicity,Indian,turnout,821,0.0,1.0
N.31 Kahang,ethnicity,Other,turnout,955,0.0,1.0
N.31 Kahang,ethnicity,Malay,BN,21378,0.3624286649826925,0.46865936944522407
N.31 Kahang,ethnicity,Chinese,BN,6173,0.025757330309411956,0.20994654138992386
N.31 Kahang,ethnicity,Indian,BN,821,0.0,1.0
N.31 Kahang,ethnicity,Other,BN,955,0.0,0.9842931937172775
N.31 Kahang,ethnicity,Malay,PH,21378,0.004163158387126953,0.04850781176910843
N.31 Kahang,ethnicity,Chinese,PH,6173,0.15324801555159565,0.30908796371294345
N.31 Kahang,ethnicity,Indian,PH,821,0.0,0.781973203410475
N.31 Kahang,ethnicity,Other,PH,955,0.0,0.5057591623036649
N.31 Kahang,ethnicity,Malay,PN,21378,0.11058097109177659,0.1725137992328562
N.31 Kahang,ethnicity,Chinese,PN,6173,0.0,0.11112911064312328
N.31 Kahang,ethnicity,Indian,PN,821,0.0,0.8099878197320342
N.31 Kahang,ethnicity,Other,PN,955,0.0,0.6994764397905759
N.31 Kahang,age,18-29,turnout,6873,0.4097191910373927,0.6557544012803724
N.31 Kahang,age,30-39,turnout,8149,0.3597987483126764,0.7123573444594429
N.31 Kahang,age,40-49,turnout,5036,0.31791104050833996,0.8290309769658459
N.31 Kahang,age,50-59,turnout,3233,0.2718836993504485,0.9090627899783483
N.31 Kahang,age,60-69,turnout,3929,0.47518452532451005,0.8867396284041741
N.31 Kahang,age,70+,turnout,2107,0.3241575700047461,0.8153773137161842
N.31 Kahang,age,18-29,BN,6873,0.2020951549541685,0.43852757165720935
N.31 Kahang,age,30-39,BN,8149,0.1781813719474782,0.5219045281629647
N.31 Kahang,age,40-49,BN,5036,0.11378077839555202,0.5550039714058776
N.31 Kahang,age,50-59,BN,3233,0.08691617692545624,0.5725332508506031
N.31 Kahang,age,60-69,BN,3929,0.26597098498345634,0.7011962331382031
N.31 Kahang,age,70+,BN,2107,0.11865211200759374,0.5889890840056953
N.31 Kahang,age,18-29,PH,6873,0.015568165284446385,0.08409719191037393
N.31 Kahang,age,30-39,PH,8149,0.009449012148729905,0.10577985028837894
N.31 Kahang,age,40-49,PH,5036,0.0,0.17474185861795075
N.31 Kahang,age,50-59,PH,3233,0.0,0.27466749149396846
N.31 Kahang,age,60-69,PH,3929,0.039195724102825145,0.19903283278187833
N.31 Kahang,age,70+,PH,2107,0.021831988609397248,0.19174181300427148
N.31 Kahang,age,18-29,PN,6873,0.08366070129492216,0.1987487269023716
N.31 Kahang,age,30-39,PN,8149,0.07154252055466928,0.2483740336237575
N.31 Kahang,age,40-49,PN,5036,0.005758538522637013,0.25833995234312945
N.31 Kahang,age,50-59,PN,3233,0.012991030003093103,0.29662851840395915
N.31 Kahang,age,60-69,PN,3929,0.024179180453041488,0.19114278442351743
N.31 Kahang,age,70+,PN,2107,0.0,0.129093497864262
N.32 Endau,ethnicity,Malay,turnout,22146,0.45398717601372707,0.6300460579788675
N.32 Endau,ethnicity,Chinese,turnout,3885,0.02445302445302445,0.9052767052767052
N.32 Endau,ethnicity,Indian,turnout,208,0.0,1.0
N.32 Endau,ethnicity,Other,turnout,1650,0.5206060606060606,0.7921212121212121
N.32 Endau,ethnicity,Malay,BN,22146,0.10814594057617628,0.21584033233992594
N.32 Endau,ethnicity,Chinese,BN,3885,0.0,0.5155727155727156
N.32 Endau,ethnicity,Indian,BN,208,0.0,1.0
N.32 Endau,ethnicity,Other,BN,1650,0.27090909090909093,0.5424242424242425
N.32 Endau,ethnicity,Malay,PH,22146,0.0016707306059785064,0.0499864535356272
N.32 Endau,ethnicity,Chinese,PH,3885,0.0,0.2568854568854569
N.32 Endau,ethnicity,Indian,PH,208,0.0,0.8653846153846154
N.32 Endau,ethnicity,Other,PH,1650,0.018787878787878787,0.2296969696969697
N.32 Endau,ethnicity,Malay,PN,22146,0.22622595502573828,0.3571299557482164
N.32 Endau,ethnicity,Chinese,PN,3885,0.0,0.6241956241956242
N.32 Endau,ethnicity,Indian,PN,208,0.0,1.0
N.32 Endau,ethnicity,Other,PN,1650,0.1412121212121212,0.4127272727272727
N.32 Endau,age,18-29,turnout,7481,0.2569175243951343,0.752706857372009
N.32 Endau,age,30-39,turnout,6585,0.1017463933181473,0.8596810933940775
N.32 Endau,age,40-49,turnout,4531,0.11388214522180534,0.9088501434561906
N.32 Endau,age,50-59,turnout,4110,0.20559610705596107,0.9167883211678832
N.32 Endau,age,60-69,turnout,3080,0.14253246753246754,0.9409090909090909
N.32 Endau,age,70+,turnout,2102,0.035204567078972404,0.9024738344433872
N.32 Endau,age,18-29,BN,7481,0.05052800427750301,0.305707793075792
N.32 Endau,age,30-39,BN,6585,0.0,0.38283978739559604
N.32 Endau,age,40-49,BN,4531,0.0,0.5054071948797175
N.32 Endau,age,50-59,BN,4110,0.030656934306569343,0.5457420924574209
N.32 Endau,age,60-69,BN,3080,0.023701298701298702,0.5840909090909091
N.32 Endau,age,70+,BN,2102,0.0,0.6393910561370124
N.32 Endau,age,18-29,PH,7481,0.014035556743750835,0.07472263066434968
N.32 Endau,age,30-39,PH,6585,0.0,0.09096431283219437
N.32 Endau,age,40-49,PH,4531,0.0,0.13462811741337452
N.32 Endau,age,50-59,PH,4110,0.004379562043795621,0.14330900243309003
N.32 Endau,age,60-69,PH,3080,0.0,0.15032467532467533
N.32 Endau,age,70+,PH,2102,0.0,0.14367269267364416
N.32 Endau,age,18-29,PN,7481,0.12351289934500735,0.538831706991044
N.32 Endau,age,30-39,PN,6585,0.029460895975702353,0.6776006074411541
N.32 Endau,age,40-49,PN,4531,0.01655263738689031,0.722136393732068
N.32 Endau,age,50-59,PN,4110,0.06447688564476886,0.6759124087591241
N.32 Endau,age,60-69,PN,3080,0.02077922077922078,0.6146103896103896
N.32 Endau,age,70+,PN,2102,0.0,0.6822074215033301
N.33 Tenggaroh,ethnicity,Malay,turnout,30208,0.5147643008474576,0.627780720338983
N.33 Tenggaroh,ethnicity,Chinese,turnout,5250,0.13257142857142856,0.630095238095238
N.33 Tenggaroh,ethnicity,Indian,turnout,548,0.0,1.0
N.33 Tenggaroh,ethnicity,Other,turnout,506,0.0,1.0
N.33 Tenggaroh,ethnicity,Malay,BN,30208,0.2538731461864407,0.3180283368644068
N.33 Tenggaroh,ethnicity,Chinese,BN,5250,0.022476190476190476,0.30742857142857144
N.33 Tenggaroh,ethnicity,Indian,BN,548,0.0,1.0
N.33 Tenggaroh,ethnicity,Other,BN,506,0.0,0.9881422924901185
N.33 Tenggaroh,ethnicity,Malay,PH,30208,0.0036414194915254236,0.038499735169491525
N.33 Tenggaroh,ethnicity,Chinese,PH,5250,0.03942857142857143,0.21847619047619046
N.33 Tenggaroh,ethnicity,Indian,PH,548,0.0,0.8996350364963503
N.33 Tenggaroh,ethnicity,Other,PH,506,0.0,0.5790513833992095
N.33 Tenggaroh,ethnicity,Malay,PN,30208,0.1879634533898305,0.2671808792372881
N.33 Tenggaroh,ethnicity,Chinese,PN,5250,0.0,0.33180952380952383
N.33 Tenggaroh,ethnicity,Indian,PN,548,0.0,1.0
N.33 Tenggaroh,ethnicity,Other,PN,506,0.0,0.9960474308300395
N.33 Tenggaroh,age,18-29,turnout,8237,0.33410222168265147,0.6926065315041884
N.33 Tenggaroh,age,30-39,turnout,10840,0.3047970479704797,0.7424354243542436
N.33 Tenggaroh,age,40-49,turnout,6290,0.22162162162162163,0.8333863275039746
N.33 Tenggaroh,age,50-59,turnout,3442,0.10546194073213248,0.9160371876815805
N.33 Tenggaroh,age,60-69,turnout,5030,0.41093439363817097,0.9220675944333996
N.33 Tenggaroh,age,70+,turnout,2673,0.21885521885521886,0.8668163112607558
N.33 Tenggaroh,age,18-29,BN,8237,0.09894379021488406,0.3415078305208207
N.33 Tenggaroh,age,30-39,BN,10840,0.09068265682656827,0.3997232472324723
N.33 Tenggaroh,age,40-49,BN,6290,0.04101748807631161,0.4872813990461049
N.33 Tenggaroh,age,50-59,BN,3442,0.0,0.6095293434049971
N.33 Tenggaroh,age,60-69,BN,5030,0.2085487077534791,0.7375745526838966
N.33 Tenggaroh,age,70+,BN,2673,0.04788627010849233,0.6344930789375234
N.33 Tenggaroh,age,18-29,PH,8237,0.008741046497511229,0.07150661648658492
N.33 Tenggaroh,age,30-39,PH,10840,0.004704797047970479,0.0738929889298893
N.33 Tenggaroh,age,40-49,PH,6290,0.0,0.11939586645468998
N.33 Tenggaroh,age,50-59,PH,3442,0.0,0.2231260894828588
N.33 Tenggaroh,age,60-69,PH,5030,0.009940357852882704,0.1242544731610338
N.33 Tenggaroh,age,70+,PH,2673,0.0,0.1533857089412645
N.33 Tenggaroh,age,18-29,PN,8237,0.11921816195216706,0.3782930678645138
N.33 Tenggaroh,age,30-39,PN,10840,0.11503690036900369,0.4342250922509225
N.33 Tenggaroh,age,40-49,PN,6290,0.044833068362480126,0.4712241653418124
N.33 Tenggaroh,age,50-59,PN,3442,0.013654851830331202,0.536897152818129
N.33 Tenggaroh,age,60-69,PN,5030,0.03757455268389662,0.3731610337972167
N.33 Tenggaroh,age,70+,PN,2673,0.0,0.3767302656191545
N.34 Panti,ethnicity,Malay,turnout,29343,0.4720376239648298,0.7310772586306785
N.34 Panti,ethnicity,Chinese,turnout,5596,0.009471050750536097,0.9730164403145104
N.34 Panti,ethnicity,Indian,turnout,2261,0.0,1.0
N.34 Panti,ethnicity,Other,turnout,1123,0.0,1.0
N.34 Panti,ethnicity,Malay,BN,29343,0.256279180724534,0.42098626588965
N.34 Panti,ethnicity,Chinese,BN,5596,0.0,0.5857755539671193
N.34 Panti,ethnicity,Indian,BN,2261,0.0,0.9969040247678018
N.34 Panti,ethnicity,Other,BN,1123,0.0,1.0
N.34 Panti,ethnicity,Malay,PH,29343,0.004294039464267457,0.07770166649626828
N.34 Panti,ethnicity,Chinese,PH,5596,0.0,0.3298784846318799
N.34 Panti,ethnicity,Indian,PH,2261,0.0,0.7925696594427245
N.34 Panti,ethnicity,Other,PH,1123,0.0,0.628673196794301
N.34 Panti,ethnicity,Malay,PN,29343,0.10305694714241898,0.22516443444773881
N.34 Panti,ethnicity,Chinese,PN,5596,0.0,0.43602573266619016
N.34 Panti,ethnicity,Indian,PN,2261,0.0,0.9540026536930561
N.34 Panti,ethnicity,Other,PN,1123,0.0,1.0
N.34 Panti,age,18-29,turnout,11186,0.4454675487216163,0.6642231360629358
N.34 Panti,age,30-39,turnout,9315,0.27579173376274824,0.7148684916800859
N.34 Panti,age,40-49,turnout,7414,0.3710547612624764,0.7608578365254923
N.34 Panti,age,50-59,turnout,4725,0.37523809523809526,0.8757671957671957
N.34 Panti,age,60-69,turnout,3267,0.2317110498928681,0.9681665136210591
N.34 Panti,age,70+,turnout,2416,0.3029801324503311,0.9230132450331126
N.34 Panti,age,18-29,BN,11186,0.1923833363132487,0.39120328982656893
N.34 Panti,age,30-39,BN,9315,0.0918947933440687,0.4880300590445518
N.34 Panti,age,40-49,BN,7414,0.1613164283787429,0.5106555165902347
N.34 Panti,age,50-59,BN,4725,0.1034920634920635,0.6351322751322751
N.34 Panti,age,60-69,BN,3267,0.09672482399755127,0.7646158555249465
N.34 Panti,age,70+,BN,2416,0.21067880794701987,0.7446192052980133
N.34 Panti,age,18-29,PH,11186,0.04541391024494904,0.09047023064544966
N.34 Panti,age,30-39,PH,9315,0.00912506709608159,0.09200214707461084
N.34 Panti,age,40-49,PH,7414,0.032101429727542485,0.13056379821958458
N.34 Panti,age,50-59,PH,4725,0.0,0.1583068783068783
N.34 Panti,age,60-69,PH,3267,0.0009182736455463728,0.16926844199571472
N.34 Panti,age,70+,PH,2416,0.0,0.12086092715231789
N.34 Panti,age,18-29,PN,11186,0.11702127659574468,0.25397818701948865
N.34 Panti,age,30-39,PN,9315,0.042404723564143855,0.32506709608158885
N.34 Panti,age,40-49,PN,7414,0.08335581332613974,0.34906932829781495
N.34 Panti,age,50-59,PN,4725,0.030264550264550265,0.37333333333333335
N.34 Panti,age,60-69,PN,3267,0.020508111417202327,0.3872053872053872
N.34 Panti,age,70+,PN,2416,0.0,0.304635761589404
N.35 Pasir Raja,ethnicity,Malay,turnout,17969,0.4773220546496744,0.7320941621681786
N.35 Pasir Raja,ethnicity,Chinese,turnout,5331,0.08516225848808853,0.7503282686175201
N.35 Pasir Raja,ethnicity,Indian,turnout,2399,0.01792413505627345,1.0
N.35 Pasir Raja,ethnicity,Other,turnout,582,0.0,1.0
N.35 Pasir Raja,ethnicity,Malay,BN,17969,0.26779453503255607,0.45227892481495907
N.35 Pasir Raja,ethnicity,Chinese,BN,5331,0.0015006565372350403,0.42656162070906023
N.35 Pasir Raja,ethnicity,Indian,BN,2399,0.0,0.929137140475198
N.35 Pasir Raja,ethnicity,Other,BN,582,0.0,1.0
N.35 Pasir Raja,ethnicity,Malay,PH,17969,0.00578774556180088,0.09917079414547277
N.35 Pasir Raja,ethnicity,Chinese,PH,5331,0.0016882386043894203,0.3053836053273307
N.35 Pasir Raja,ethnicity,Indian,PH,2399,0.0,0.5856606919549813
N.35 Pasir Raja,ethnicity,Other,PH,582,0.0,0.8436426116838488
N.35 Pasir Raja,ethnicity,Malay,PN,17969,0.10545940230396794,0.22349602092492626
N.35 Pasir Raja,ethnicity,Chinese,PN,5331,0.0,0.27386981804539484
N.35 Pasir Raja,ethnicity,Indian,PN,2399,0.0,0.6477699041267194
N.35 Pasir Raja,ethnicity,Other,PN,582,0.0,1.0
N.35 Pasir Raja,age,18-29,turnout,7848,0.4429153924566769,0.653032619775739
N.35 Pasir Raja,age,30-39,turnout,5377,0.18653524270039054,0.7974707085735541
N.35 Pasir Raja,age,40-49,turnout,4473,0.15001117818019227,0.8663089649005142
N.35 Pasir Raja,age,50-59,turnout,4268,0.3310684161199625,0.9201030927835051
N.35 Pasir Raja,age,60-69,turnout,2545,0.10137524557956779,0.9579567779960707
N.35 Pasir Raja,age,70+,turnout,1770,0.06497175141242938,0.9389830508474576
N.35 Pasir Raja,age,18-29,BN,7848,0.21470438328236494,0.4004841997961264
N.35 Pasir Raja,age,30-39,BN,5377,0.037381439464385345,0.5170169239352799
N.35 Pasir Raja,age,40-49,BN,4473,0.008048289738430584,0.5940084954169461
N.35 Pasir Raja,age,50-59,BN,4268,0.12160262417994376,0.6597938144329897
N.35 Pasir Raja,age,60-69,BN,2545,0.0,0.7823182711198429
N.35 Pasir Raja,age,70+,BN,1770,0.0,0.7372881355932204
N.35 Pasir Raja,age,18-29,PH,7848,0.047273190621814475,0.10091743119266056
N.35 Pasir Raja,age,30-39,PH,5377,0.01599404872605542,0.146550120885252
N.35 Pasir Raja,age,40-49,PH,4473,0.0,0.18332215515314107
N.35 Pasir Raja,age,50-59,PH,4268,0.0,0.186738519212746
N.35 Pasir Raja,age,60-69,PH,2545,0.0,0.27151277013752456
N.35 Pasir Raja,age,70+,PH,1770,0.0,0.23615819209039549
N.35 Pasir Raja,age,18-29,PN,7848,0.11671763506625892,0.2608307849133537
N.35 Pasir Raja,age,30-39,PN,5377,0.01004277478147666,0.3526129812162916
N.35 Pasir Raja,age,40-49,PN,4473,0.0,0.4124748490945674
N.35 Pasir Raja,age,50-59,PN,4268,0.0009372071227741331,0.334348641049672
N.35 Pasir Raja,age,60-69,PN,2545,0.0,0.3284872298624754
N.35 Pasir Raja,age,70+,PN,1770,0.0,0.27570621468926554
N.36 Sedili,ethnicity,Malay,turnout,27514,0.6496329141527949,0.6907029148796976
N.36 Sedili,ethnicity,Chinese,turnout,465,0.0,1.0
N.36 Sedili,ethnicity,Indian,turnout,226,0.0,1.0
N.36 Sedili,ethnicity,Other,turnout,439,0.0,1.0
N.36 Sedili,ethnicity,Malay,BN,27514,0.39121901577378787,0.43228901650069057
N.36 Sedili,ethnicity,Chinese,BN,465,0.0,1.0
N.36 Sedili,ethnicity,Indian,BN,226,0.0,1.0
N.36 Sedili,ethnicity,Other,BN,439,0.0,1.0
N.36 Sedili,ethnicity,Malay,PH,27514,0.0022897434033582902,0.012030239150977683
N.36 Sedili,ethnicity,Chinese,PH,465,0.0,0.3720430107526882
N.36 Sedili,ethnicity,Indian,PH,226,0.0,0.5221238938053098
N.36 Sedili,ethnicity,Other,PH,439,0.0,0.40774487471526194
N.36 Sedili,ethnicity,Malay,PN,27514,0.18946718034455187,0.22802936686777642
N.36 Sedili,ethnicity,Chinese,PN,465,0.0,1.0
N.36 Sedili,ethnicity,Indian,PN,226,0.0,1.0
N.36 Sedili,ethnicity,Other,PN,439,0.0,1.0
